pair_id,event_id,threshold,category_id,category_name,register,n_category,n_total,n_assigned,p_all,p_assigned
P02,2023_Qatar_GP,0.35,33,Field position changes,HIGHLIGHT,2,50,50,0.04,0.04
P02,2023_Qatar_GP,0.4,0,DRS-assisted battles,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,1,Time penalties,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.4,2,Lights-out race starts,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,3,Mirror checks defending,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,4,Race start launch,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,5,Weather conditions,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,6,Grand Prix wins,HIGHLIGHT,4,50,49,0.08,0.0816326530612244
P02,2023_Qatar_GP,0.4,7,Race start lights,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,8,Race control flags,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,9,Formula 1 milestones,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,10,Chicane moves,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,11,Team radio celebrations,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,12,Podium finishes,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,13,Championship & title,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,14,Pit stops,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.4,15,Tires & compounds,HIGHLIGHT,3,50,49,0.06,0.0612244897959183
P02,2023_Qatar_GP,0.4,16,Safety car deployment,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,17,Gap & pace,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,18,Team dynamics,HIGHLIGHT,8,50,49,0.16,0.1632653061224489
P02,2023_Qatar_GP,0.4,19,Race lead holding,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,20,Wing & car damage,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,21,Braking & lockups,HIGHLIGHT,5,50,49,0.1,0.1020408163265306
P02,2023_Qatar_GP,0.4,22,Wheel-to-wheel,HIGHLIGHT,3,50,49,0.06,0.0612244897959183
P02,2023_Qatar_GP,0.4,23,Circuit action,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,24,Inter-car distance,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,25,Driver & team references,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.4,26,Defending & attacking,HIGHLIGHT,3,50,49,0.06,0.0612244897959183
P02,2023_Qatar_GP,0.4,27,Overtake battles,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.4,28,Corner battles,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,29,Corner specific moves,HIGHLIGHT,1,50,49,0.02,0.0204081632653061
P02,2023_Qatar_GP,0.4,30,Lap pace & timing,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.4,31,Race leader changes,HIGHLIGHT,0,50,49,0.0,0.0
P02,2023_Qatar_GP,0.4,32,Front position changes,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.4,33,Field position changes,HIGHLIGHT,2,50,49,0.04,0.0408163265306122
P02,2023_Qatar_GP,0.45,0,DRS-assisted battles,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,1,Time penalties,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,2,Lights-out race starts,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,3,Mirror checks defending,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,4,Race start launch,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,5,Weather conditions,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,6,Grand Prix wins,HIGHLIGHT,4,50,47,0.08,0.0851063829787234
P02,2023_Qatar_GP,0.45,7,Race start lights,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,8,Race control flags,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,9,Formula 1 milestones,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,10,Chicane moves,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,11,Team radio celebrations,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,12,Podium finishes,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,13,Championship & title,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,14,Pit stops,HIGHLIGHT,2,50,47,0.04,0.0425531914893617
P02,2023_Qatar_GP,0.45,15,Tires & compounds,HIGHLIGHT,3,50,47,0.06,0.0638297872340425
P02,2023_Qatar_GP,0.45,16,Safety car deployment,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,17,Gap & pace,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,18,Team dynamics,HIGHLIGHT,7,50,47,0.14,0.1489361702127659
P02,2023_Qatar_GP,0.45,19,Race lead holding,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,20,Wing & car damage,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,21,Braking & lockups,HIGHLIGHT,5,50,47,0.1,0.1063829787234042
P02,2023_Qatar_GP,0.45,22,Wheel-to-wheel,HIGHLIGHT,3,50,47,0.06,0.0638297872340425
P02,2023_Qatar_GP,0.45,23,Circuit action,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,24,Inter-car distance,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,25,Driver & team references,HIGHLIGHT,2,50,47,0.04,0.0425531914893617
P02,2023_Qatar_GP,0.45,26,Defending & attacking,HIGHLIGHT,3,50,47,0.06,0.0638297872340425
P02,2023_Qatar_GP,0.45,27,Overtake battles,HIGHLIGHT,2,50,47,0.04,0.0425531914893617
P02,2023_Qatar_GP,0.45,28,Corner battles,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,29,Corner specific moves,HIGHLIGHT,1,50,47,0.02,0.0212765957446808
P02,2023_Qatar_GP,0.45,30,Lap pace & timing,HIGHLIGHT,2,50,47,0.04,0.0425531914893617
P02,2023_Qatar_GP,0.45,31,Race leader changes,HIGHLIGHT,0,50,47,0.0,0.0
P02,2023_Qatar_GP,0.45,32,Front position changes,HIGHLIGHT,2,50,47,0.04,0.0425531914893617
P02,2023_Qatar_GP,0.45,33,Field position changes,HIGHLIGHT,2,50,47,0.04,0.0425531914893617
P02,2023_Qatar_GP,0.35,0,DRS-assisted battles,FULL_RACE,4,1336,1046,0.0029940119760479,0.0038240917782026
P02,2023_Qatar_GP,0.35,1,Time penalties,FULL_RACE,45,1336,1046,0.0336826347305389,0.0430210325047801
P02,2023_Qatar_GP,0.35,2,Lights-out race starts,FULL_RACE,6,1336,1046,0.0044910179640718,0.005736137667304
P02,2023_Qatar_GP,0.35,3,Mirror checks defending,FULL_RACE,5,1336,1046,0.0037425149700598,0.0047801147227533
P02,2023_Qatar_GP,0.35,4,Race start launch,FULL_RACE,2,1336,1046,0.0014970059880239,0.0019120458891013
P02,2023_Qatar_GP,0.35,5,Weather conditions,FULL_RACE,10,1336,1046,0.0074850299401197,0.0095602294455066
P02,2023_Qatar_GP,0.35,6,Grand Prix wins,FULL_RACE,81,1336,1046,0.06062874251497,0.0774378585086042
P02,2023_Qatar_GP,0.35,7,Race start lights,FULL_RACE,3,1336,1046,0.0022455089820359,0.002868068833652
P02,2023_Qatar_GP,0.35,8,Race control flags,FULL_RACE,14,1336,1046,0.0104790419161676,0.0133843212237093
P02,2023_Qatar_GP,0.35,9,Formula 1 milestones,FULL_RACE,22,1336,1046,0.0164670658682634,0.0210325047801147
P02,2023_Qatar_GP,0.35,10,Chicane moves,FULL_RACE,0,1336,1046,0.0,0.0
P02,2023_Qatar_GP,0.35,11,Team radio celebrations,FULL_RACE,23,1336,1046,0.0172155688622754,0.0219885277246653
P02,2023_Qatar_GP,0.35,12,Podium finishes,FULL_RACE,18,1336,1046,0.0134730538922155,0.017208413001912
P02,2023_Qatar_GP,0.35,13,Championship & title,FULL_RACE,38,1336,1046,0.028443113772455,0.0363288718929254
P02,2023_Qatar_GP,0.35,14,Pit stops,FULL_RACE,39,1336,1046,0.029191616766467,0.0372848948374761
P02,2023_Qatar_GP,0.35,15,Tires & compounds,FULL_RACE,108,1336,1046,0.0808383233532934,0.1032504780114722
P02,2023_Qatar_GP,0.35,16,Safety car deployment,FULL_RACE,20,1336,1046,0.0149700598802395,0.0191204588910133
P02,2023_Qatar_GP,0.35,17,Gap & pace,FULL_RACE,37,1336,1046,0.0276946107784431,0.0353728489483747
P02,2023_Qatar_GP,0.35,18,Team dynamics,FULL_RACE,89,1336,1046,0.0666167664670658,0.0850860420650095
P02,2023_Qatar_GP,0.35,19,Race lead holding,FULL_RACE,7,1336,1046,0.0052395209580838,0.0066921606118546
P02,2023_Qatar_GP,0.35,20,Wing & car damage,FULL_RACE,26,1336,1046,0.0194610778443113,0.0248565965583174
P02,2023_Qatar_GP,0.35,21,Braking & lockups,FULL_RACE,39,1336,1046,0.029191616766467,0.0372848948374761
P02,2023_Qatar_GP,0.35,22,Wheel-to-wheel,FULL_RACE,9,1336,1046,0.0067365269461077,0.008604206500956
P02,2023_Qatar_GP,0.35,23,Circuit action,FULL_RACE,37,1336,1046,0.0276946107784431,0.0353728489483747
P02,2023_Qatar_GP,0.35,24,Inter-car distance,FULL_RACE,12,1336,1046,0.0089820359281437,0.011472275334608
P02,2023_Qatar_GP,0.35,25,Driver & team references,FULL_RACE,51,1336,1046,0.0381736526946107,0.0487571701720841
P02,2023_Qatar_GP,0.35,26,Defending & attacking,FULL_RACE,25,1336,1046,0.0187125748502994,0.0239005736137667
P02,2023_Qatar_GP,0.35,27,Overtake battles,FULL_RACE,106,1336,1046,0.0793413173652694,0.1013384321223709
P02,2023_Qatar_GP,0.35,28,Corner battles,FULL_RACE,21,1336,1046,0.0157185628742514,0.020076481835564
P02,2023_Qatar_GP,0.35,29,Corner specific moves,FULL_RACE,7,1336,1046,0.0052395209580838,0.0066921606118546
P02,2023_Qatar_GP,0.35,30,Lap pace & timing,FULL_RACE,39,1336,1046,0.029191616766467,0.0372848948374761
P02,2023_Qatar_GP,0.35,31,Race leader changes,FULL_RACE,49,1336,1046,0.0366766467065868,0.0468451242829827
P02,2023_Qatar_GP,0.35,32,Front position changes,FULL_RACE,21,1336,1046,0.0157185628742514,0.020076481835564
P02,2023_Qatar_GP,0.35,33,Field position changes,FULL_RACE,33,1336,1046,0.0247005988023952,0.031548757170172
P02,2023_Qatar_GP,0.4,0,DRS-assisted battles,FULL_RACE,4,1336,954,0.0029940119760479,0.0041928721174004
P02,2023_Qatar_GP,0.4,1,Time penalties,FULL_RACE,42,1336,954,0.0314371257485029,0.0440251572327044
P02,2023_Qatar_GP,0.4,2,Lights-out race starts,FULL_RACE,2,1336,954,0.0014970059880239,0.0020964360587002
P02,2023_Qatar_GP,0.4,3,Mirror checks defending,FULL_RACE,4,1336,954,0.0029940119760479,0.0041928721174004
P02,2023_Qatar_GP,0.4,4,Race start launch,FULL_RACE,2,1336,954,0.0014970059880239,0.0020964360587002
P02,2023_Qatar_GP,0.4,5,Weather conditions,FULL_RACE,6,1336,954,0.0044910179640718,0.0062893081761006
P02,2023_Qatar_GP,0.4,6,Grand Prix wins,FULL_RACE,80,1336,954,0.059880239520958,0.0838574423480083
P02,2023_Qatar_GP,0.4,7,Race start lights,FULL_RACE,3,1336,954,0.0022455089820359,0.0031446540880503
P02,2023_Qatar_GP,0.4,8,Race control flags,FULL_RACE,12,1336,954,0.0089820359281437,0.0125786163522012
P02,2023_Qatar_GP,0.4,9,Formula 1 milestones,FULL_RACE,20,1336,954,0.0149700598802395,0.020964360587002
P02,2023_Qatar_GP,0.4,10,Chicane moves,FULL_RACE,0,1336,954,0.0,0.0
P02,2023_Qatar_GP,0.4,11,Team radio celebrations,FULL_RACE,19,1336,954,0.0142215568862275,0.0199161425576519
P02,2023_Qatar_GP,0.4,12,Podium finishes,FULL_RACE,17,1336,954,0.0127245508982035,0.0178197064989517
P02,2023_Qatar_GP,0.4,13,Championship & title,FULL_RACE,30,1336,954,0.0224550898203592,0.0314465408805031
P02,2023_Qatar_GP,0.4,14,Pit stops,FULL_RACE,38,1336,954,0.028443113772455,0.0398322851153039
P02,2023_Qatar_GP,0.4,15,Tires & compounds,FULL_RACE,107,1336,954,0.0800898203592814,0.1121593291404612
P02,2023_Qatar_GP,0.4,16,Safety car deployment,FULL_RACE,18,1336,954,0.0134730538922155,0.0188679245283018
P02,2023_Qatar_GP,0.4,17,Gap & pace,FULL_RACE,34,1336,954,0.0254491017964071,0.0356394129979035
P02,2023_Qatar_GP,0.4,18,Team dynamics,FULL_RACE,85,1336,954,0.0636227544910179,0.0890985324947589
P02,2023_Qatar_GP,0.4,19,Race lead holding,FULL_RACE,7,1336,954,0.0052395209580838,0.0073375262054507
P02,2023_Qatar_GP,0.4,20,Wing & car damage,FULL_RACE,17,1336,954,0.0127245508982035,0.0178197064989517
P02,2023_Qatar_GP,0.4,21,Braking & lockups,FULL_RACE,31,1336,954,0.0232035928143712,0.0324947589098532
P02,2023_Qatar_GP,0.4,22,Wheel-to-wheel,FULL_RACE,9,1336,954,0.0067365269461077,0.0094339622641509
P02,2023_Qatar_GP,0.4,23,Circuit action,FULL_RACE,29,1336,954,0.0217065868263473,0.030398322851153
P02,2023_Qatar_GP,0.4,24,Inter-car distance,FULL_RACE,11,1336,954,0.0082335329341317,0.0115303983228511
P02,2023_Qatar_GP,0.4,25,Driver & team references,FULL_RACE,49,1336,954,0.0366766467065868,0.0513626834381551
P02,2023_Qatar_GP,0.4,26,Defending & attacking,FULL_RACE,18,1336,954,0.0134730538922155,0.0188679245283018
P02,2023_Qatar_GP,0.4,27,Overtake battles,FULL_RACE,104,1336,954,0.0778443113772455,0.1090146750524109
P02,2023_Qatar_GP,0.4,28,Corner battles,FULL_RACE,16,1336,954,0.0119760479041916,0.0167714884696016
P02,2023_Qatar_GP,0.4,29,Corner specific moves,FULL_RACE,5,1336,954,0.0037425149700598,0.0052410901467505
P02,2023_Qatar_GP,0.4,30,Lap pace & timing,FULL_RACE,38,1336,954,0.028443113772455,0.0398322851153039
P02,2023_Qatar_GP,0.4,31,Race leader changes,FULL_RACE,48,1336,954,0.0359281437125748,0.050314465408805
P02,2023_Qatar_GP,0.4,32,Front position changes,FULL_RACE,21,1336,954,0.0157185628742514,0.0220125786163522
P02,2023_Qatar_GP,0.4,33,Field position changes,FULL_RACE,28,1336,954,0.0209580838323353,0.0293501048218029
P02,2023_Qatar_GP,0.45,0,DRS-assisted battles,FULL_RACE,4,1336,848,0.0029940119760479,0.0047169811320754
P02,2023_Qatar_GP,0.45,1,Time penalties,FULL_RACE,39,1336,848,0.029191616766467,0.0459905660377358
P02,2023_Qatar_GP,0.45,2,Lights-out race starts,FULL_RACE,1,1336,848,0.0007485029940119,0.0011792452830188
P02,2023_Qatar_GP,0.45,3,Mirror checks defending,FULL_RACE,1,1336,848,0.0007485029940119,0.0011792452830188
P02,2023_Qatar_GP,0.45,4,Race start launch,FULL_RACE,1,1336,848,0.0007485029940119,0.0011792452830188
P02,2023_Qatar_GP,0.45,5,Weather conditions,FULL_RACE,3,1336,848,0.0022455089820359,0.0035377358490566
P02,2023_Qatar_GP,0.45,6,Grand Prix wins,FULL_RACE,80,1336,848,0.059880239520958,0.0943396226415094
P02,2023_Qatar_GP,0.45,7,Race start lights,FULL_RACE,2,1336,848,0.0014970059880239,0.0023584905660377
P02,2023_Qatar_GP,0.45,8,Race control flags,FULL_RACE,11,1336,848,0.0082335329341317,0.0129716981132075
P02,2023_Qatar_GP,0.45,9,Formula 1 milestones,FULL_RACE,19,1336,848,0.0142215568862275,0.0224056603773584
P02,2023_Qatar_GP,0.45,10,Chicane moves,FULL_RACE,0,1336,848,0.0,0.0
P02,2023_Qatar_GP,0.45,11,Team radio celebrations,FULL_RACE,13,1336,848,0.0097305389221556,0.0153301886792452
P02,2023_Qatar_GP,0.45,12,Podium finishes,FULL_RACE,16,1336,848,0.0119760479041916,0.0188679245283018
P02,2023_Qatar_GP,0.45,13,Championship & title,FULL_RACE,23,1336,848,0.0172155688622754,0.0271226415094339
P02,2023_Qatar_GP,0.45,14,Pit stops,FULL_RACE,36,1336,848,0.0269461077844311,0.0424528301886792
P02,2023_Qatar_GP,0.45,15,Tires & compounds,FULL_RACE,106,1336,848,0.0793413173652694,0.125
P02,2023_Qatar_GP,0.45,16,Safety car deployment,FULL_RACE,12,1336,848,0.0089820359281437,0.0141509433962264
P02,2023_Qatar_GP,0.45,17,Gap & pace,FULL_RACE,27,1336,848,0.0202095808383233,0.0318396226415094
P02,2023_Qatar_GP,0.45,18,Team dynamics,FULL_RACE,80,1336,848,0.059880239520958,0.0943396226415094
P02,2023_Qatar_GP,0.45,19,Race lead holding,FULL_RACE,6,1336,848,0.0044910179640718,0.0070754716981132
P02,2023_Qatar_GP,0.45,20,Wing & car damage,FULL_RACE,10,1336,848,0.0074850299401197,0.0117924528301886
P02,2023_Qatar_GP,0.45,21,Braking & lockups,FULL_RACE,19,1336,848,0.0142215568862275,0.0224056603773584
P02,2023_Qatar_GP,0.45,22,Wheel-to-wheel,FULL_RACE,9,1336,848,0.0067365269461077,0.0106132075471698
P02,2023_Qatar_GP,0.45,23,Circuit action,FULL_RACE,21,1336,848,0.0157185628742514,0.0247641509433962
P02,2023_Qatar_GP,0.45,24,Inter-car distance,FULL_RACE,9,1336,848,0.0067365269461077,0.0106132075471698
P02,2023_Qatar_GP,0.45,25,Driver & team references,FULL_RACE,46,1336,848,0.0344311377245509,0.0542452830188679
P02,2023_Qatar_GP,0.45,26,Defending & attacking,FULL_RACE,14,1336,848,0.0104790419161676,0.0165094339622641
P02,2023_Qatar_GP,0.45,27,Overtake battles,FULL_RACE,99,1336,848,0.0741017964071856,0.1167452830188679
P02,2023_Qatar_GP,0.45,28,Corner battles,FULL_RACE,11,1336,848,0.0082335329341317,0.0129716981132075
P02,2023_Qatar_GP,0.45,29,Corner specific moves,FULL_RACE,4,1336,848,0.0029940119760479,0.0047169811320754
P02,2023_Qatar_GP,0.45,30,Lap pace & timing,FULL_RACE,35,1336,848,0.0261976047904191,0.0412735849056603
P02,2023_Qatar_GP,0.45,31,Race leader changes,FULL_RACE,47,1336,848,0.0351796407185628,0.0554245283018867
P02,2023_Qatar_GP,0.45,32,Front position changes,FULL_RACE,20,1336,848,0.0149700598802395,0.0235849056603773
P02,2023_Qatar_GP,0.45,33,Field position changes,FULL_RACE,24,1336,848,0.0179640718562874,0.0283018867924528
P03,2023_Singapore_GP,0.35,0,DRS-assisted battles,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.35,1,Time penalties,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,2,Lights-out race starts,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,3,Mirror checks defending,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,4,Race start launch,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,5,Weather conditions,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,6,Grand Prix wins,HIGHLIGHT,6,60,60,0.1,0.1
P03,2023_Singapore_GP,0.35,7,Race start lights,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,8,Race control flags,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,9,Formula 1 milestones,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.35,10,Chicane moves,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,11,Team radio celebrations,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,12,Podium finishes,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,13,Championship & title,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,14,Pit stops,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.35,15,Tires & compounds,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,16,Safety car deployment,HIGHLIGHT,2,60,60,0.0333333333333333,0.0333333333333333
P03,2023_Singapore_GP,0.35,17,Gap & pace,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,18,Team dynamics,HIGHLIGHT,8,60,60,0.1333333333333333,0.1333333333333333
P03,2023_Singapore_GP,0.35,19,Race lead holding,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,20,Wing & car damage,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,21,Braking & lockups,HIGHLIGHT,2,60,60,0.0333333333333333,0.0333333333333333
P03,2023_Singapore_GP,0.35,22,Wheel-to-wheel,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,23,Circuit action,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,24,Inter-car distance,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,25,Driver & team references,HIGHLIGHT,4,60,60,0.0666666666666666,0.0666666666666666
P03,2023_Singapore_GP,0.35,26,Defending & attacking,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,27,Overtake battles,HIGHLIGHT,9,60,60,0.15,0.15
P03,2023_Singapore_GP,0.35,28,Corner battles,HIGHLIGHT,2,60,60,0.0333333333333333,0.0333333333333333
P03,2023_Singapore_GP,0.35,29,Corner specific moves,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.35,30,Lap pace & timing,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.35,31,Race leader changes,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.35,32,Front position changes,HIGHLIGHT,4,60,60,0.0666666666666666,0.0666666666666666
P03,2023_Singapore_GP,0.35,33,Field position changes,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,0,DRS-assisted battles,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.4,1,Time penalties,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,2,Lights-out race starts,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,3,Mirror checks defending,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,4,Race start launch,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,5,Weather conditions,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,6,Grand Prix wins,HIGHLIGHT,6,60,60,0.1,0.1
P03,2023_Singapore_GP,0.4,7,Race start lights,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,8,Race control flags,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,9,Formula 1 milestones,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.4,10,Chicane moves,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,11,Team radio celebrations,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,12,Podium finishes,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,13,Championship & title,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,14,Pit stops,HIGHLIGHT,3,60,60,0.05,0.05
P03,2023_Singapore_GP,0.4,15,Tires & compounds,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,16,Safety car deployment,HIGHLIGHT,2,60,60,0.0333333333333333,0.0333333333333333
P03,2023_Singapore_GP,0.4,17,Gap & pace,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,18,Team dynamics,HIGHLIGHT,8,60,60,0.1333333333333333,0.1333333333333333
P03,2023_Singapore_GP,0.4,19,Race lead holding,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,20,Wing & car damage,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,21,Braking & lockups,HIGHLIGHT,2,60,60,0.0333333333333333,0.0333333333333333
P03,2023_Singapore_GP,0.4,22,Wheel-to-wheel,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,23,Circuit action,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,24,Inter-car distance,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,25,Driver & team references,HIGHLIGHT,4,60,60,0.0666666666666666,0.0666666666666666
P03,2023_Singapore_GP,0.4,26,Defending & attacking,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
P03,2023_Singapore_GP,0.4,27,Overtake battles,HIGHLIGHT,9,60,60,0.15,0.15
P03,2023_Singapore_GP,0.4,28,Corner battles,HIGHLIGHT,2,60,60,0.0333333333333333,0.0333333333333333
P03,2023_Singapore_GP,0.4,29,Corner specific moves,HIGHLIGHT,0,60,60,0.0,0.0
P03,2023_Singapore_GP,0.4,30,Lap pace & timing,HIGHLIGHT,1,60,60,0.0166666666666666,0.0166666666666666
