cache,embedding_sha256,mcs,seed,umap_seed,n_train_races,n_heldout_races,train_races,heldout_races,aligned_categories,train_total,heldout_total,train_assigned,heldout_assigned,train_noise_fraction,is_degenerate,n_categories,n_not_reconstructed,n_pass,pass_vector,elapsed_sec
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,21,42,80,33,2021_AbuDhabi_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_USA_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_China_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Japan_GP;2024_Qatar_GP;2024_SaudiArabia_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Britain_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Austria_GP;2021_Azerbaijan_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_USA_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Hungary_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_Spain_GP;2023_Azerbaijan_GP;2023_Britain_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Canada_GP;2024_Italy_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaoPaulo_GP;2024_Singapore_GP;2024_Spain_GP;2025_AbuDhabi_GP;2025_Belgium_GP;2025_Canada_GP;2025_Japan_GP;2025_Monaco_GP,29,5374,2273,3674,1406,0.316338,False,34,5,15,1;2;7;8;9;12;13;15;18;19;25;27;29;31;33,11.0
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,22,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Turkey_GP;2021_USA_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Japan_GP;2022_Miami_GP;2022_Monaco_GP;2022_Singapore_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Dutch_GP;2024_Imola_GP;2024_Italy_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Netherlands_GP;2025_SaudiArabia_GP;2025_Singapore_GP,2021_Netherlands_GP;2021_Spain_GP;2021_Styria_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Britain_GP;2022_Italy_GP;2022_Mexico_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2023_Austria_GP;2023_Belgium_GP;2023_Britain_GP;2023_Japan_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_USA_GP;2024_Austria_GP;2024_Hungarian_GP;2024_Japan_GP;2024_Miami_GP;2025_AbuDhabi_GP;2025_Azerbaijan_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Spain_GP;2025_USA_GP,26,5377,2270,3325,1280,0.381625,False,34,8,15,0;1;2;6;8;9;10;14;16;19;21;22;28;30;33,10.7
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,23,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_SaoPaulo_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_Australia_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Britain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Italy_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Azerbaijan_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaudiArabia_GP;2022_Belgium_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Netherlands_GP;2022_Singapore_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_USA_GP;2024_Belgium_GP;2024_China_GP;2024_Imola_GP;2024_Japan_GP;2025_Australia_GP;2025_Bahrain_GP;2025_Hungary_GP;2025_Italy_GP;2025_Mexico_GP,28,5442,2205,3423,1316,0.371003,False,34,6,15,0;1;3;4;8;9;15;16;17;18;19;23;29;31;33,10.9
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,24,42,80,33,2021_Austria_GP;2021_Azerbaijan_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_USA_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Hungary_GP;2022_Japan_GP;2022_Mexico_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Monaco_GP;2024_Qatar_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Britain_GP;2025_Hungary_GP;2025_Imola_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Bahrain_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Styria_GP;2021_Turkey_GP;2022_AbuDhabi_GP;2022_Canada_GP;2022_Imola_GP;2022_Italy_GP;2022_Miami_GP;2022_Singapore_GP;2023_Azerbaijan_GP;2023_Hungary_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Netherlands_GP;2023_SaudiArabia_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Dutch_GP;2024_Italy_GP;2024_Miami_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2025_Austria_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Canada_GP;2025_China_GP;2025_Italy_GP;2025_Miami_GP;2025_Spain_GP,31,5360,2287,3462,1308,0.354104,False,34,3,14,1;2;4;6;8;10;13;15;16;18;20;22;31;33,11.0
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,25,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_Spain_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Mexico_GP;2022_Miami_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2022_USA_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Canada_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Imola_GP;2024_Italy_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Austria_GP;2025_Belgium_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_Singapore_GP;2025_USA_GP,2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Portugal_GP;2021_Qatar_GP;2021_SaudiArabia_GP;2021_Styria_GP;2022_Austria_GP;2022_Italy_GP;2022_Japan_GP;2022_Monaco_GP;2023_AbuDhabi_GP;2023_Britain_GP;2023_Hungary_GP;2023_Netherlands_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Belgium_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Qatar_GP;2024_Spain_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Britain_GP;2025_Hungary_GP;2025_Italy_GP;2025_Monaco_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Spain_GP,4,5226,2421,5226,2421,0.0,True,34,30,4,0;1;2;27,10.5
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,26,42,80,33,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Britain_GP;2021_France_GP;2021_Italy_GP;2021_Mexico_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Imola_GP;2022_Italy_GP;2022_Mexico_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaudiArabia_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Qatar_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Belgium_GP;2025_Britain_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Austria_GP;2021_Belgium_GP;2021_Imola_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_SaoPaulo_GP;2022_Australia_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Hungary_GP;2022_Japan_GP;2022_Miami_GP;2022_Netherlands_GP;2022_Spain_GP;2022_USA_GP;2023_Australia_GP;2023_Hungary_GP;2023_Italy_GP;2023_LasVegas_GP;2023_SaoPaulo_GP;2023_Singapore_GP;2023_USA_GP;2024_Austria_GP;2024_Dutch_GP;2024_Italy_GP;2024_Monaco_GP;2024_SaoPaulo_GP;2025_AbuDhabi_GP;2025_Bahrain_GP;2025_Canada_GP;2025_Japan_GP;2025_Netherlands_GP;2025_SaudiArabia_GP,30,5497,2150,3436,1159,0.374932,False,34,4,16,1;2;4;8;9;10;11;12;13;18;19;20;21;22;32;33,11.1
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,27,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_Britain_GP;2022_Hungary_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Canada_GP;2023_Hungary_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Italy_GP;2024_LasVegas_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Britain_GP;2025_China_GP;2025_Hungary_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Britain_GP;2021_Portugal_GP;2021_Spain_GP;2022_AbuDhabi_GP;2022_Bahrain_GP;2022_Canada_GP;2022_France_GP;2022_Imola_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_USA_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Singapore_GP;2024_Austria_GP;2024_Belgium_GP;2024_Dutch_GP;2024_Japan_GP;2024_Mexico_GP;2024_Spain_GP;2025_Australia_GP;2025_Austria_GP;2025_Belgium_GP;2025_Canada_GP;2025_Imola_GP;2025_Japan_GP;2025_Mexico_GP;2025_Qatar_GP;2025_SaudiArabia_GP,28,5431,2216,3556,1377,0.34524,False,34,6,23,1;2;3;6;8;9;10;12;14;15;16;17;20;21;22;23;25;26;28;29;30;31;33,11.0
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,28,42,80,33,2021_Austria_GP;2021_Azerbaijan_GP;2021_Belgium_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2022_Australia_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Britain_GP;2023_Hungary_GP;2023_Italy_GP;2023_Miami_GP;2023_Monaco_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_USA_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Canada_GP;2024_China_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Italy_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Austria_GP;2025_Bahrain_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Spain_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Bahrain_GP;2021_Britain_GP;2021_Monaco_GP;2021_Portugal_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Azerbaijan_GP;2022_Canada_GP;2022_Japan_GP;2022_Netherlands_GP;2022_SaudiArabia_GP;2022_USA_GP;2023_Bahrain_GP;2023_Canada_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Britain_GP;2024_Japan_GP;2024_SaoPaulo_GP;2025_Azerbaijan_GP;2025_Belgium_GP;2025_Britain_GP;2025_Hungary_GP;2025_Mexico_GP;2025_Singapore_GP,29,5385,2262,3535,1348,0.343547,False,34,5,18,1;2;3;8;9;10;12;13;15;16;19;20;21;22;23;25;27;33,10.9
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,29,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Portugal_GP;2021_SaoPaulo_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Canada_GP;2024_China_GP;2024_Imola_GP;2024_Italy_GP;2024_LasVegas_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Britain_GP;2025_Imola_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Spain_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Italy_GP;2022_Japan_GP;2022_Netherlands_GP;2022_USA_GP;2023_Australia_GP;2023_Japan_GP;2023_Netherlands_GP;2023_Singapore_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Britain_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Japan_GP;2024_Mexico_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_USA_GP;2025_Austria_GP;2025_Belgium_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Italy_GP;2025_Mexico_GP;2025_SaoPaulo_GP,29,5382,2265,3508,1254,0.348198,False,34,5,18,0;1;3;4;8;9;10;13;15;16;18;21;22;25;26;28;29;33,11.3
B,d3daea4626a81cdec5f6408c15f5fbca688dd685e8363f0d46c10fc6c7aa1b7f,30,30,42,80,33,2021_AbuDhabi_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Japan_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Hungary_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Qatar_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Britain_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Austria_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP,2021_Austria_GP;2021_Azerbaijan_GP;2021_France_GP;2021_Russia_GP;2021_Styria_GP;2022_Canada_GP;2022_Italy_GP;2022_Mexico_GP;2023_Australia_GP;2023_Belgium_GP;2023_Canada_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2024_Australia_GP;2024_Austria_GP;2024_Belgium_GP;2024_Canada_GP;2024_China_GP;2024_Dutch_GP;2024_Hungarian_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Spain_GP;2025_USA_GP,28,5339,2308,3339,1280,0.374602,False,34,6,19,0;1;4;8;9;11;12;13;14;15;18;22;23;25;26;27;28;31;33,10.8
